Source,Target,Weight
107,781,1.0
107,1029,1.0
107,1062,1.0
107,1118,1.0
107,1391,1.0
107,1563,1.0
107,2021,1.0
107,2185,1.0
107,2396,1.0
107,2588,1.0
107,2605,1.0
107,3019,1.0
107,3459,1.0
107,3475,1.0
107,3501,1.0
107,3535,1.0
107,3778,1.0
107,3899,1.0
107,3905,1.0
107,3973,1.0
107,4183,1.0
107,4188,1.0
108,1332,1.0
108,1491,1.0
108,2055,1.0
108,2267,1.0
108,2393,1.0
108,2445,1.0
108,2775,1.0
108,3197,1.0
108,3251,1.0
108,3743,1.0
108,4198,1.0
108,4211,1.0
108,4280,1.0
111,726,1.0
112,347,1.0
112,411,1.0
112,456,1.0
112,563,1.0
112,630,1.0
112,725,1.0
112,913,1.0
112,1092,1.0
112,1110,1.0
112,1130,1.0
112,1136,1.0
112,1152,1.0
112,1197,1.0
112,1217,1.0
112,1297,1.0
112,1321,1.0
112,1334,1.0
112,1362,1.0
112,1386,1.0
112,1404,1.0
112,1427,1.0
112,1522,1.0
112,1530,1.0
112,1567,1.0
112,1601,1.0
112,1636,1.0
112,1772,1.0
112,1875,1.0
112,2022,1.0
112,2132,1.0
112,2207,1.0
112,2242,1.0
112,2344,1.0
112,2627,1.0
112,2777,1.0
112,2866,1.0
112,3069,1.0
112,3195,1.0
112,3219,1.0
112,3231,1.0
112,3241,1.0
112,3246,1.0
112,3468,1.0
112,3526,1.0
112,3561,1.0
112,3589,1.0
112,3616,1.0
112,3678,1.0
112,3845,1.0
112,3897,1.0
112,4008,1.0
112,4067,1.0
112,4193,1.0
112,4230,1.0
113,709,1.0
113,2912,1.0
114,3826,1.0
116,810,1.0
116,1020,1.0
116,2657,1.0
116,3035,1.0
116,3555,1.0
116,3809,1.0
117,512,1.0
117,1888,1.0
117,3079,1.0
117,3362,1.0
117,4155,1.0
118,314,1.0
118,1498,1.0
118,2078,1.0
118,2423,1.0
118,4009,1.0
118,4049,1.0
119,345,1.0
119,358,1.0
119,1377,1.0
119,2429,1.0
119,2448,1.0
119,2641,1.0
119,3970,1.0
120,136,1.0
120,243,1.0
120,564,1.0
120,619,1.0
120,644,1.0
120,673,1.0
120,757,1.0
120,1031,1.0
120,1137,1.0
120,1153,1.0
120,1183,1.0
120,1257,1.0
120,1523,1.0
120,1639,1.0
120,1805,1.0
120,1809,1.0
120,1873,1.0
120,1898,1.0
120,1939,1.0
120,1977,1.0
120,1979,1.0
120,2071,1.0
120,2158,1.0
120,2199,1.0
120,2227,1.0
120,2357,1.0
120,2822,1.0
120,2824,1.0
120,2937,1.0
120,2961,1.0
120,3009,1.0
120,3052,1.0
120,3235,1.0
120,3342,1.0
120,3363,1.0
120,3440,1.0
120,3481,1.0
120,3553,1.0
120,3667,1.0
120,3860,1.0
121,972,1.0
121,1558,1.0
121,2065,1.0
121,2073,1.0
121,2169,1.0
121,2508,1.0
121,2698,1.0
121,3290,1.0
121,3432,1.0
121,3607,1.0
121,4216,1.0
122,321,1.0
122,506,1.0
122,562,1.0
122,921,1.0
122,925,1.0
122,1273,1.0
122,1751,1.0
122,1841,1.0
122,2225,1.0
122,2274,1.0
122,2285,1.0
122,2388,1.0
122,2439,1.0
122,2900,1.0
122,3140,1.0
122,3191,1.0
122,3225,1.0
122,3254,1.0
122,3439,1.0
122,3452,1.0
122,3539,1.0
122,3773,1.0
122,3965,1.0
122,3989,1.0
123,2968,1.0
125,2087,1.0
125,3776,1.0
126,297,1.0
126,359,1.0
126,363,1.0
126,414,1.0
126,539,1.0
126,588,1.0
126,604,1.0
126,773,1.0
126,1001,1.0
126,1078,1.0
126,1213,1.0
126,1231,1.0
126,1255,1.0
126,1368,1.0
126,1384,1.0
126,1398,1.0
126,1607,1.0
126,1613,1.0
126,1646,1.0
126,1662,1.0
126,1839,1.0
126,1909,1.0
126,1911,1.0
126,1957,1.0
126,1973,1.0
126,2146,1.0
126,2186,1.0
126,2201,1.0
126,2219,1.0
126,2236,1.0
126,2354,1.0
126,2456,1.0
126,2537,1.0
126,2690,1.0
126,2692,1.0
126,2747,1.0
126,2808,1.0
126,2886,1.0
126,2952,1.0
126,3053,1.0
126,3182,1.0
126,3359,1.0
126,3360,1.0
126,3405,1.0
126,3451,1.0
126,3560,1.0
126,3574,1.0
126,3739,1.0
126,3777,1.0
126,3943,1.0
126,4077,1.0
126,4107,1.0
126,4181,1.0
127,336,1.0
127,513,1.0
127,2239,1.0
127,3879,1.0
128,2351,1.0
128,2584,1.0
128,2826,1.0
128,3536,1.0
128,3626,1.0
128,3914,1.0
128,4025,1.0
129,1779,1.0
129,2228,1.0
130,653,1.0
130,783,1.0
130,886,1.0
130,912,1.0
130,1103,1.0
130,1140,1.0
130,1533,1.0
130,2203,1.0
130,3158,1.0
130,3242,1.0
130,3733,1.0
131,3228,1.0
132,547,1.0
132,1900,1.0
132,2587,1.0
132,3514,1.0
132,4311,1.0
133,143,1.0
133,1170,1.0
133,2049,1.0
133,2771,1.0
133,2805,1.0
133,3024,1.0
133,4279,1.0
134,259,1.0
134,283,1.0
134,425,1.0
134,450,1.0
134,515,1.0
134,689,1.0
134,789,1.0
134,820,1.0
134,865,1.0
134,945,1.0
134,1053,1.0
134,1119,1.0
134,1269,1.0
134,1353,1.0
134,1543,1.0
134,1647,1.0
134,1697,1.0
134,1726,1.0
134,1795,1.0
134,1891,1.0
134,1908,1.0
134,1989,1.0
134,2012,1.0
134,2235,1.0
134,2457,1.0
134,2520,1.0
134,2623,1.0
134,2643,1.0
134,2827,1.0
134,2930,1.0
134,2988,1.0
134,3031,1.0
134,3065,1.0
134,3159,1.0
134,3357,1.0
134,3369,1.0
134,3551,1.0
134,3632,1.0
134,3734,1.0
134,3872,1.0
134,3875,1.0
134,3951,1.0
134,3987,1.0
134,4002,1.0
134,4026,1.0
134,4079,1.0
134,4295,1.0
134,4306,1.0
134,4320,1.0
135,389,1.0
135,580,1.0
135,600,1.0
135,1032,1.0
135,1038,1.0
135,1392,1.0
135,1422,1.0
135,2353,1.0
135,4031,1.0
136,243,1.0
136,564,1.0
136,619,1.0
136,644,1.0
136,673,1.0
136,757,1.0
136,1031,1.0
136,1137,1.0
136,1153,1.0
136,1183,1.0
136,1257,1.0
136,1523,1.0
136,1639,1.0
136,1805,1.0
136,1809,1.0
136,1873,1.0
136,1898,1.0
136,1939,1.0
136,1977,1.0
136,1979,1.0
136,2071,1.0
136,2158,1.0
136,2199,1.0
136,2227,1.0
136,2357,1.0
136,2822,1.0
136,2824,1.0
136,2937,1.0
136,2961,1.0
136,3009,1.0
136,3052,1.0
136,3235,1.0
136,3342,1.0
136,3363,1.0
136,3440,1.0
136,3481,1.0
136,3553,1.0
136,3667,1.0
136,3860,1.0
137,177,1.0
137,845,1.0
137,988,1.0
137,1072,1.0
137,1113,1.0
137,1145,1.0
137,1204,1.0
137,1488,1.0
137,1503,1.0
137,1623,1.0
137,1690,1.0
137,1734,1.0
137,1851,1.0
137,1937,1.0
137,2059,1.0
137,2110,1.0
137,2113,1.0
137,2148,1.0
137,2375,1.0
137,2474,1.0
137,2550,1.0
137,2730,1.0
137,2778,1.0
137,2885,1.0
137,3143,1.0
137,3167,1.0
137,3192,1.0
137,3595,1.0
137,3690,1.0
137,3702,1.0
137,3895,1.0
137,3962,1.0
137,3975,1.0
137,4003,1.0
137,4103,1.0
137,4199,1.0
138,1294,1.0
139,1763,1.0
139,2882,1.0
140,420,1.0
140,1074,1.0
140,2336,1.0
140,4092,1.0
143,1170,1.0
143,2049,1.0
143,2771,1.0
143,2805,1.0
143,3024,1.0
143,4279,1.0
144,1643,1.0
144,2180,1.0
144,2831,1.0
144,2962,1.0
144,3647,1.0
144,4035,1.0
146,1318,1.0
146,1487,1.0
146,1645,1.0
146,2768,1.0
146,2801,1.0
146,3056,1.0
146,3573,1.0
146,3931,1.0
147,521,1.0
147,541,1.0
147,649,1.0
147,737,1.0
147,1162,1.0
147,1220,1.0
147,1648,1.0
147,1952,1.0
147,2001,1.0
147,2479,1.0
147,2510,1.0
147,4153,1.0
148,2467,1.0
149,1175,1.0
149,3941,1.0
150,174,1.0
150,239,1.0
150,415,1.0
150,436,1.0
150,551,1.0
150,578,1.0
150,601,1.0
150,656,1.0
150,864,1.0
150,995,1.0
150,1035,1.0
150,1150,1.0
150,1154,1.0
150,1156,1.0
150,1388,1.0
150,1608,1.0
150,1743,1.0
150,2050,1.0
150,2157,1.0
150,2305,1.0
150,2420,1.0
150,2483,1.0
150,2598,1.0
150,2673,1.0
150,2918,1.0
150,3105,1.0
150,3245,1.0
150,3403,1.0
150,3525,1.0
150,3564,1.0
150,3765,1.0
150,3936,1.0
150,4221,1.0
151,679,1.0
152,170,1.0
152,213,1.0
152,682,1.0
152,1494,1.0
152,1670,1.0
152,1774,1.0
152,2145,1.0
152,2454,1.0
152,2888,1.0
152,4014,1.0
154,1094,1.0
154,2256,1.0
154,3954,1.0
154,4159,1.0
155,3075,1.0
155,3807,1.0
156,847,1.0
156,1258,1.0
156,1286,1.0
157,232,1.0
157,1551,1.0
157,3138,1.0
158,273,1.0
158,877,1.0
158,2018,1.0
158,2124,1.0
158,2341,1.0
158,2472,1.0
158,2484,1.0
158,2551,1.0
158,3085,1.0
158,3426,1.0
158,3884,1.0
158,4314,1.0
159,490,1.0
159,790,1.0
159,875,1.0
159,887,1.0
159,1739,1.0
159,2528,1.0
159,3460,1.0
159,3486,1.0
159,3528,1.0
159,3708,1.0
160,262,1.0
160,1227,1.0
160,1278,1.0
160,1723,1.0
160,2061,1.0
160,2123,1.0
160,2475,1.0
160,2626,1.0
160,2723,1.0
160,2732,1.0
160,2745,1.0
160,2838,1.0
160,2852,1.0
160,3385,1.0
160,3483,1.0
160,3510,1.0
160,4029,1.0
160,4066,1.0
161,1195,1.0
161,1264,1.0
161,3684,1.0
162,2629,1.0
164,509,1.0
164,523,1.0
164,545,1.0
164,567,1.0
164,687,1.0
164,806,1.0
164,821,1.0
164,906,1.0
164,957,1.0
164,1129,1.0
164,1134,1.0
164,1168,1.0
164,1209,1.0
164,1311,1.0
164,1385,1.0
164,1486,1.0
164,1501,1.0
164,1618,1.0
164,1707,1.0
164,1996,1.0
164,2006,1.0
164,2218,1.0
164,2301,1.0
164,2412,1.0
164,2575,1.0
164,2602,1.0
164,2607,1.0
164,2811,1.0
164,2814,1.0
164,3240,1.0
164,3327,1.0
164,3366,1.0
164,3471,1.0
164,3760,1.0
164,3802,1.0
164,3978,1.0
164,3996,1.0
164,4082,1.0
165,3856,1.0
165,4317,1.0
168,1109,1.0
169,553,1.0
169,624,1.0
169,1517,1.0
169,2622,1.0
169,3057,1.0
169,3716,1.0
169,3947,1.0
170,213,1.0
170,682,1.0
170,1494,1.0
170,1670,1.0
170,1774,1.0
170,2145,1.0
170,2454,1.0
170,2888,1.0
170,4014,1.0
171,281,1.0
171,663,1.0
171,2215,1.0
173,469,1.0
173,1051,1.0
173,1146,1.0
173,1463,1.0
173,2518,1.0
173,2581,1.0
173,3307,1.0
174,239,1.0
174,415,1.0
174,436,1.0
174,551,1.0
174,578,1.0
174,601,1.0
174,656,1.0
174,864,1.0
174,995,1.0
174,1035,1.0
174,1150,1.0
174,1154,1.0
174,1156,1.0
174,1388,1.0
174,1608,1.0
174,1743,1.0
174,2050,1.0
174,2157,1.0
174,2305,1.0
174,2420,1.0
174,2483,1.0
174,2598,1.0
174,2673,1.0
174,2918,1.0
174,3105,1.0
174,3245,1.0
174,3403,1.0
174,3525,1.0
174,3564,1.0
174,3765,1.0
174,3936,1.0
174,4221,1.0
175,717,1.0
175,1289,1.0
175,1638,1.0
175,1777,1.0
175,2325,1.0
175,2505,1.0
175,2848,1.0
175,2931,1.0
175,2990,1.0
175,3011,1.0
175,3412,1.0
175,4080,1.0
175,4147,1.0
175,4166,1.0
175,4172,1.0
175,4269,1.0
176,2500,1.0
176,2615,1.0
177,845,1.0
177,988,1.0
177,1072,1.0
177,1113,1.0
177,1145,1.0
177,1204,1.0
177,1488,1.0
177,1503,1.0
177,1623,1.0
177,1690,1.0
177,1734,1.0
177,1851,1.0
177,1937,1.0
177,2059,1.0
177,2110,1.0
177,2113,1.0
177,2148,1.0
177,2375,1.0
177,2474,1.0
177,2550,1.0
177,2730,1.0
177,2778,1.0
177,2885,1.0
177,3143,1.0
177,3167,1.0
177,3192,1.0
177,3595,1.0
177,3690,1.0
177,3702,1.0
177,3895,1.0
177,3962,1.0
177,3975,1.0
177,4003,1.0
177,4103,1.0
177,4199,1.0
179,346,1.0
179,1672,1.0
179,2182,1.0
179,2763,1.0
179,3067,1.0
180,182,1.0
180,319,1.0
180,353,1.0
180,395,1.0
180,584,1.0
180,799,1.0
180,924,1.0
180,932,1.0
180,1172,1.0
180,1276,1.0
180,1320,1.0
180,1323,1.0
180,1339,1.0
180,1505,1.0
180,1573,1.0
180,1617,1.0
180,1705,1.0
180,1719,1.0
180,1893,1.0
180,1995,1.0
180,2039,1.0
180,2130,1.0
180,2153,1.0
180,2280,1.0
180,2453,1.0
180,2792,1.0
180,3081,1.0
180,3082,1.0
180,3283,1.0
180,3349,1.0
180,3576,1.0
180,3646,1.0
180,3758,1.0
180,3772,1.0
180,3858,1.0
180,3911,1.0
180,4115,1.0
180,4119,1.0
180,4276,1.0
181,205,1.0
181,255,1.0
181,1576,1.0
181,2639,1.0
181,3870,1.0
181,4139,1.0
181,4157,1.0
182,319,1.0
182,353,1.0
182,395,1.0
182,584,1.0
182,799,1.0
182,924,1.0
182,932,1.0
182,1172,1.0
182,1276,1.0
182,1320,1.0
182,1323,1.0
182,1339,1.0
182,1505,1.0
182,1573,1.0
182,1617,1.0
182,1705,1.0
182,1719,1.0
182,1893,1.0
182,1995,1.0
182,2039,1.0
182,2130,1.0
182,2153,1.0
182,2280,1.0
182,2453,1.0
182,2792,1.0
182,3081,1.0
182,3082,1.0
182,3283,1.0
182,3349,1.0
182,3576,1.0
182,3646,1.0
182,3758,1.0
182,3772,1.0
182,3858,1.0
182,3911,1.0
182,4115,1.0
182,4119,1.0
182,4276,1.0
183,2183,1.0
183,2677,1.0
183,2908,1.0
183,4133,1.0
184,1538,1.0
184,2329,1.0
184,2459,1.0
185,1496,1.0
185,2282,1.0
187,756,1.0
187,1226,1.0
187,1504,1.0
187,1687,1.0
187,2200,1.0
187,2430,1.0
187,2447,1.0
187,2506,1.0
187,2535,1.0
187,2565,1.0
187,3169,1.0
187,3774,1.0
187,3969,1.0
188,1810,1.0
190,3063,1.0
191,258,1.0
191,282,1.0
191,311,1.0
191,423,1.0
191,448,1.0
191,480,1.0
191,486,1.0
191,607,1.0
191,610,1.0
191,639,1.0
191,669,1.0
191,876,1.0
191,890,1.0
191,915,1.0
191,951,1.0
191,958,1.0
191,978,1.0
191,1012,1.0
191,1015,1.0
191,1071,1.0
191,1149,1.0
191,1277,1.0
191,1308,1.0
191,1330,1.0
191,1333,1.0
191,1455,1.0
191,1542,1.0
191,1692,1.0
191,1747,1.0
191,1804,1.0
191,1848,1.0
191,1885,1.0
191,1976,1.0
191,1980,1.0
191,1984,1.0
191,2052,1.0
191,2068,1.0
191,2190,1.0
191,2216,1.0
191,2295,1.0
191,2356,1.0
191,2358,1.0
191,2377,1.0
191,2386,1.0
191,2419,1.0
191,2522,1.0
191,2706,1.0
191,2790,1.0
191,2889,1.0
191,2891,1.0
191,3047,1.0
191,3089,1.0
191,3107,1.0
191,3156,1.0
191,3262,1.0
191,3270,1.0
191,3295,1.0
191,3338,1.0
191,3477,1.0
191,3541,1.0
191,3598,1.0
191,3710,1.0
191,3712,1.0
191,3752,1.0
191,3816,1.0
191,3838,1.0
191,3855,1.0
191,3888,1.0
191,3898,1.0
191,3940,1.0
191,3942,1.0
191,3999,1.0
191,4028,1.0
191,4034,1.0
191,4046,1.0
191,4073,1.0
191,4096,1.0
191,4185,1.0
192,718,1.0
192,883,1.0
192,1782,1.0
192,2742,1.0
192,3701,1.0
192,3854,1.0
192,4013,1.0
192,4015,1.0
192,4130,1.0
192,4204,1.0
192,4267,1.0
193,614,1.0
193,964,1.0
193,1425,1.0
193,1452,1.0
193,1462,1.0
193,1478,1.0
193,1802,1.0
193,1836,1.0
193,1962,1.0
193,1967,1.0
193,2089,1.0
193,2221,1.0
193,2345,1.0
193,2400,1.0
193,2464,1.0
193,2653,1.0
193,2655,1.0
193,3291,1.0
193,3370,1.0
193,3492,1.0
193,3640,1.0
193,3835,1.0
194,2432,1.0
196,1228,1.0
196,1446,1.0
196,1959,1.0
196,2028,1.0
196,2057,1.0
196,2407,1.0
196,2493,1.0
196,2593,1.0
196,2780,1.0
196,2879,1.0
196,3142,1.0
196,3309,1.0
197,234,1.0
197,409,1.0
197,688,1.0
197,815,1.0
197,1206,1.0
197,1869,1.0
197,1890,1.0
197,1971,1.0
197,2048,1.0
197,2149,1.0
197,2553,1.0
197,3264,1.0
197,3382,1.0
197,3438,1.0
197,3497,1.0
197,3512,1.0
198,2754,1.0
201,343,1.0
201,399,1.0
201,487,1.0
201,536,1.0
201,565,1.0
201,907,1.0
201,1070,1.0
201,2359,1.0
201,2726,1.0
201,2727,1.0
201,2916,1.0
201,3003,1.0
201,3117,1.0
201,3135,1.0
201,3401,1.0
201,3406,1.0
201,3494,1.0
201,3629,1.0
201,3725,1.0
202,1668,1.0
203,602,1.0
203,1453,1.0
203,1877,1.0
203,2081,1.0
203,2330,1.0
203,2463,1.0
203,2577,1.0
203,2783,1.0
203,2858,1.0
203,3318,1.0
203,3611,1.0
203,4294,1.0
204,325,1.0
204,452,1.0
204,1011,1.0
204,1229,1.0
204,1849,1.0
204,1997,1.0
204,3176,1.0
204,3287,1.0
204,3449,1.0
204,4045,1.0
205,255,1.0
205,1576,1.0
205,2639,1.0
205,3870,1.0
205,4139,1.0
205,4157,1.0
206,3018,1.0
206,3163,1.0
206,3276,1.0
207,298,1.0
207,1030,1.0
207,1288,1.0
207,2135,1.0
207,2244,1.0
207,2363,1.0
207,3215,1.0
207,3747,1.0
207,3820,1.0
207,3864,1.0
207,4252,1.0
207,4254,1.0
207,4255,1.0
207,4318,1.0
208,1884,1.0
208,3506,1.0
208,3591,1.0
211,730,1.0
211,3722,1.0
211,3783,1.0
211,4248,1.0
212,534,1.0
212,846,1.0
212,1010,1.0
212,1712,1.0
212,2177,1.0
212,2497,1.0
212,2556,1.0
212,2644,1.0
212,3170,1.0
212,3301,1.0
212,3585,1.0
212,3600,1.0
212,3904,1.0
212,4090,1.0
212,4206,1.0
213,682,1.0
213,1494,1.0
213,1670,1.0
213,1774,1.0
213,2145,1.0
213,2454,1.0
213,2888,1.0
213,4014,1.0
214,2956,1.0
214,3457,1.0
215,1164,1.0
215,1215,1.0
215,2309,1.0
215,3234,1.0
215,3479,1.0
217,432,1.0
217,857,1.0
217,1480,1.0
217,1758,1.0
217,1868,1.0
217,2063,1.0
217,2131,1.0
217,2669,1.0
217,2736,1.0
217,3218,1.0
217,3260,1.0
217,3586,1.0
217,3686,1.0
217,3927,1.0
217,4301,1.0
218,275,1.0
218,569,1.0
218,574,1.0
218,699,1.0
218,729,1.0
218,752,1.0
218,916,1.0
218,1107,1.0
218,1365,1.0
218,1441,1.0
218,1561,1.0
218,1564,1.0
218,1633,1.0
218,1637,1.0
218,1728,1.0
218,2010,1.0
218,2096,1.0
218,2192,1.0
218,2205,1.0
218,2292,1.0
218,2364,1.0
218,2418,1.0
218,2530,1.0
218,2717,1.0
218,2759,1.0
218,3132,1.0
218,3977,1.0
218,3990,1.0
218,4053,1.0
219,229,1.0
219,378,1.0
219,481,1.0
219,2023,1.0
219,2278,1.0
219,3754,1.0
219,3882,1.0
219,3959,1.0
219,4293,1.0
220,594,1.0
220,1679,1.0
220,4284,1.0
221,271,1.0
221,866,1.0
221,1813,1.0
221,1897,1.0
221,1905,1.0
221,2597,1.0
221,2919,1.0
221,2925,1.0
221,3088,1.0
221,3355,1.0
221,3388,1.0
221,3400,1.0
221,3656,1.0
221,3869,1.0
221,4104,1.0
222,738,1.0
223,468,1.0
223,928,1.0
223,1879,1.0
224,962,1.0
224,1749,1.0
224,2106,1.0
224,2243,1.0
224,2261,1.0
224,2466,1.0
224,2649,1.0
224,3173,1.0
224,3861,1.0
224,3890,1.0
225,247,1.0
225,350,1.0
225,365,1.0
225,609,1.0
225,1009,1.0
225,1546,1.0
225,2164,1.0
225,2441,1.0
225,2507,1.0
225,2628,1.0
225,2812,1.0
225,3012,1.0
225,3093,1.0
225,3099,1.0
225,3113,1.0
225,3131,1.0
225,3148,1.0
225,3380,1.0
225,3522,1.0
225,3913,1.0
225,3976,1.0
225,4094,1.0
225,4138,1.0
226,2162,1.0
227,362,1.0
227,442,1.0
227,642,1.0
227,960,1.0
227,974,1.0
227,1083,1.0
227,1240,1.0
227,1291,1.0
227,1745,1.0
227,2433,1.0
227,2462,1.0
227,2515,1.0
227,2841,1.0
227,3017,1.0
227,3128,1.0
227,3200,1.0
227,3275,1.0
227,3622,1.0
227,3666,1.0
227,3729,1.0
227,3775,1.0
227,3782,1.0
227,3844,1.0
227,3893,1.0
227,3906,1.0
227,3915,1.0
227,3979,1.0
227,4084,1.0
227,4171,1.0
228,287,1.0
228,323,1.0
228,434,1.0
228,1424,1.0
228,1502,1.0
228,1791,1.0
228,1944,1.0
228,2189,1.0
228,2342,1.0
228,2410,1.0
228,2414,1.0
228,2601,1.0
228,2635,1.0
228,2793,1.0
228,3023,1.0
228,3198,1.0
228,3236,1.0
228,3273,1.0
228,3393,1.0
228,3865,1.0
228,4085,1.0
228,4214,1.0
229,378,1.0
229,481,1.0
229,2023,1.0
229,2278,1.0
229,3754,1.0
229,3882,1.0
229,3959,1.0
229,4293,1.0
230,2173,1.0
230,2195,1.0
231,318,1.0
231,341,1.0
231,372,1.0
231,802,1.0
231,1191,1.0
231,1214,1.0
231,1490,1.0
231,2114,1.0
231,2707,1.0
231,2751,1.0
231,3199,1.0
232,1551,1.0
232,3138,1.0
233,235,1.0
233,4065,1.0
234,409,1.0
234,688,1.0
234,815,1.0
234,1206,1.0
234,1869,1.0
234,1890,1.0
234,1971,1.0
234,2048,1.0
234,2149,1.0
234,2553,1.0
234,3264,1.0
234,3382,1.0
234,3438,1.0
234,3497,1.0
234,3512,1.0
235,4065,1.0
237,1826,1.0
237,4022,1.0
238,429,1.0
238,1043,1.0
238,1423,1.0
238,1540,1.0
238,1796,1.0
238,2369,1.0
238,2516,1.0
238,3621,1.0
238,3766,1.0
238,4027,1.0
238,4050,1.0
239,415,1.0
239,436,1.0
239,551,1.0
239,578,1.0
239,601,1.0
239,656,1.0
239,864,1.0
239,995,1.0
239,1035,1.0
239,1150,1.0
239,1154,1.0
239,1156,1.0
239,1388,1.0
239,1608,1.0
239,1743,1.0
239,2050,1.0
239,2157,1.0
239,2305,1.0
239,2420,1.0
239,2483,1.0
239,2598,1.0
239,2673,1.0
239,2918,1.0
239,3105,1.0
239,3245,1.0
239,3403,1.0
239,3525,1.0
239,3564,1.0
239,3765,1.0
239,3936,1.0
239,4221,1.0
240,246,1.0
240,386,1.0
240,393,1.0
240,421,1.0
240,466,1.0
240,507,1.0
240,641,1.0
240,707,1.0
240,836,1.0
240,895,1.0
240,989,1.0
240,999,1.0
240,1144,1.0
240,1179,1.0
240,1357,1.0
240,1527,1.0
240,1582,1.0
240,1589,1.0
240,1603,1.0
240,1663,1.0
240,1881,1.0
240,1930,1.0
240,2056,1.0
240,2120,1.0
240,2198,1.0
240,2293,1.0
240,2311,1.0
240,2371,1.0
240,2405,1.0
240,2552,1.0
240,2894,1.0
240,3137,1.0
240,3207,1.0
240,3256,1.0
240,3312,1.0
240,3367,1.0
240,3563,1.0
240,3703,1.0
240,3737,1.0
240,3780,1.0
240,3817,1.0
240,3922,1.0
240,4062,1.0
240,4194,1.0
240,4222,1.0
241,1588,1.0
241,3446,1.0
241,3779,1.0
242,1181,1.0
242,1245,1.0
243,564,1.0
243,619,1.0
243,644,1.0
243,673,1.0
243,757,1.0
243,1031,1.0
243,1137,1.0
243,1153,1.0
243,1183,1.0
243,1257,1.0
243,1523,1.0
243,1639,1.0
243,1805,1.0
243,1809,1.0
243,1873,1.0
243,1898,1.0
243,1939,1.0
243,1977,1.0
243,1979,1.0
243,2071,1.0
243,2158,1.0
243,2199,1.0
243,2227,1.0
243,2357,1.0
243,2822,1.0
243,2824,1.0
243,2937,1.0
243,2961,1.0
243,3009,1.0
243,3052,1.0
243,3235,1.0
243,3342,1.0
243,3363,1.0
243,3440,1.0
243,3481,1.0
243,3553,1.0
243,3667,1.0
243,3860,1.0
244,280,1.0
244,445,1.0
244,482,1.0
244,621,1.0
244,1340,1.0
244,1442,1.0
244,1514,1.0
244,1934,1.0
244,2108,1.0
244,2268,1.0
244,2398,1.0
244,2978,1.0
244,3168,1.0
244,3371,1.0
244,3639,1.0
244,3790,1.0
244,4059,1.0
244,4192,1.0
246,386,1.0
246,393,1.0
246,421,1.0
246,466,1.0
246,507,1.0
246,641,1.0
246,707,1.0
246,836,1.0
246,895,1.0
246,989,1.0
246,999,1.0
246,1144,1.0
246,1179,1.0
246,1357,1.0
246,1527,1.0
246,1582,1.0
246,1589,1.0
246,1603,1.0
246,1663,1.0
246,1881,1.0
246,1930,1.0
246,2056,1.0
246,2120,1.0
246,2198,1.0
246,2293,1.0
246,2311,1.0
246,2371,1.0
246,2405,1.0
246,2552,1.0
246,2894,1.0
246,3137,1.0
246,3207,1.0
246,3256,1.0
246,3312,1.0
246,3367,1.0
246,3563,1.0
246,3703,1.0
246,3737,1.0
246,3780,1.0
246,3817,1.0
246,3922,1.0
246,4062,1.0
246,4194,1.0
246,4222,1.0
247,350,1.0
247,365,1.0
247,609,1.0
247,1009,1.0
247,1546,1.0
247,2164,1.0
247,2441,1.0
247,2507,1.0
247,2628,1.0
247,2812,1.0
247,3012,1.0
247,3093,1.0
247,3099,1.0
247,3113,1.0
247,3131,1.0
247,3148,1.0
247,3380,1.0
247,3522,1.0
247,3913,1.0
247,3976,1.0
247,4094,1.0
247,4138,1.0
248,505,1.0
248,1443,1.0
248,2193,1.0
248,2637,1.0
248,3633,1.0
248,4075,1.0
249,499,1.0
249,623,1.0
249,1176,1.0
249,1372,1.0
249,1421,1.0
249,1459,1.0
249,1555,1.0
249,1835,1.0
249,2394,1.0
249,2529,1.0
249,3237,1.0
250,3210,1.0
251,628,1.0
251,1629,1.0
251,1750,1.0
251,1916,1.0
251,2983,1.0
251,3315,1.0
251,3383,1.0
252,3455,1.0
253,397,1.0
253,612,1.0
253,772,1.0
253,936,1.0
253,1069,1.0
253,1186,1.0
253,1752,1.0
253,1808,1.0
253,1864,1.0
253,1970,1.0
253,2536,1.0
253,2610,1.0
253,2772,1.0
253,2785,1.0
253,2798,1.0
253,2842,1.0
253,3068,1.0
253,3077,1.0
253,3095,1.0
253,3145,1.0
253,3740,1.0
254,470,1.0
254,1715,1.0
255,1576,1.0
255,2639,1.0
255,3870,1.0
255,4139,1.0
255,4157,1.0
257,1348,1.0
258,282,1.0
258,311,1.0
258,423,1.0
258,448,1.0
258,480,1.0
258,486,1.0
258,607,1.0
258,610,1.0
258,639,1.0
258,669,1.0
258,876,1.0
258,890,1.0
258,915,1.0
258,951,1.0
258,958,1.0
258,978,1.0
258,1012,1.0
258,1015,1.0
258,1071,1.0
258,1149,1.0
258,1277,1.0
258,1308,1.0
258,1330,1.0
258,1333,1.0
258,1455,1.0
258,1542,1.0
258,1692,1.0
258,1747,1.0
258,1804,1.0
258,1848,1.0
258,1885,1.0
258,1976,1.0
258,1980,1.0
258,1984,1.0
258,2052,1.0
258,2068,1.0
258,2190,1.0
258,2216,1.0
258,2295,1.0
258,2356,1.0
258,2358,1.0
258,2377,1.0
258,2386,1.0
258,2419,1.0
258,2522,1.0
258,2706,1.0
